origin_manifest,origin_row,record_id,identity_key,title,institution,source_url,accessed_at,document_date,document_type,local_path,sha256,version_or_validity,purpose,status,notes,conflict_group,conflict_fields,conflict_status,original_metadata_json
curriculos/2023/fichas/manifesto-dinf.csv,4,CI1055,curriculos/2023/fichas/dinf/CI1055/ficha-2.pdf,Ficha 2,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1055-Algoritmos-e-Estruturas-de-Dados-1.pdf,,,ficha-2,curriculos/2023/fichas/dinf/CI1055/ficha-2.pdf,42f73a148ef1a696f4e0b6fbb3c30c7f8138b0f6a2cad7adaa5ca5e60cd1274b,,,downloaded,,,,single-origin,"{""bytes"": ""110378"", ""code"": ""CI1055"", ""index_label"": ""Ficha 2"", ""kind_in_index"": ""ficha-2"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1055/ficha-2.pdf"", ""sha256"": ""42f73a148ef1a696f4e0b6fbb3c30c7f8138b0f6a2cad7adaa5ca5e60cd1274b"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1055-Algoritmos-e-Estruturas-de-Dados-1.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,5,CI1068,curriculos/2023/fichas/dinf/CI1068/ficha-1.pdf,Ficha 1,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1068-Circuitos-Digitais.pdf,,,ficha-1,curriculos/2023/fichas/dinf/CI1068/ficha-1.pdf,084b876afffa82653a57836954458667f8ec07831db55f5d752749c4392ab8f6,,,downloaded,,,,single-origin,"{""bytes"": ""106180"", ""code"": ""CI1068"", ""index_label"": ""Ficha 1"", ""kind_in_index"": ""ficha-1"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1068/ficha-1.pdf"", ""sha256"": ""084b876afffa82653a57836954458667f8ec07831db55f5d752749c4392ab8f6"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1068-Circuitos-Digitais.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,6,CI1068,curriculos/2023/fichas/dinf/CI1068/ficha-2.pdf,Ficha 2,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1068-Circuitos-Digitais.pdf,,,ficha-2,curriculos/2023/fichas/dinf/CI1068/ficha-2.pdf,6e058bd05aa110655c29802e29dc4251c719a070b6a05dcca10d35317b4dbb5c,,,downloaded,,,,single-origin,"{""bytes"": ""105867"", ""code"": ""CI1068"", ""index_label"": ""Ficha 2"", ""kind_in_index"": ""ficha-2"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1068/ficha-2.pdf"", ""sha256"": ""6e058bd05aa110655c29802e29dc4251c719a070b6a05dcca10d35317b4dbb5c"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1068-Circuitos-Digitais.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,7,CI1001,curriculos/2023/fichas/dinf/CI1001/ficha-1.pdf,Ficha 1,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1001-Programa%C3%A7%C3%A3o-1.pdf,,,ficha-1,curriculos/2023/fichas/dinf/CI1001/ficha-1.pdf,de98f9b0340f8243d9f8f1f8eb9f0ef76a63ced54fd2088f915709281fa4dbb8,,,downloaded,,,,single-origin,"{""bytes"": ""107164"", ""code"": ""CI1001"", ""index_label"": ""Ficha 1"", ""kind_in_index"": ""ficha-1"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1001/ficha-1.pdf"", ""sha256"": ""de98f9b0340f8243d9f8f1f8eb9f0ef76a63ced54fd2088f915709281fa4dbb8"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1001-Programa%C3%A7%C3%A3o-1.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,8,CI1001,curriculos/2023/fichas/dinf/CI1001/ficha-2.pdf,Ficha 2,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1001-Programa%C3%A7%C3%A3o-1.pdf,,,ficha-2,curriculos/2023/fichas/dinf/CI1001/ficha-2.pdf,84c915a688a91dbd12a2dc5b02880a9e527794e8fdbf93593a6c020fd46253ab,,,downloaded,,,,single-origin,"{""bytes"": ""109728"", ""code"": ""CI1001"", ""index_label"": ""Ficha 2"", ""kind_in_index"": ""ficha-2"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1001/ficha-2.pdf"", ""sha256"": ""84c915a688a91dbd12a2dc5b02880a9e527794e8fdbf93593a6c020fd46253ab"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1001-Programa%C3%A7%C3%A3o-1.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,9,CI1056,curriculos/2023/fichas/dinf/CI1056/ficha-1.pdf,Ficha 1,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1056-Algoritmos-e-Estrutura-de-Dados-2.pdf,,,ficha-1,curriculos/2023/fichas/dinf/CI1056/ficha-1.pdf,20bc2234d68d3c913eb61f9a3bb09d4f90ee22beae707b94ff04d9c20f943899,,,downloaded,,,,single-origin,"{""bytes"": ""105117"", ""code"": ""CI1056"", ""index_label"": ""Ficha 1"", ""kind_in_index"": ""ficha-1"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1056/ficha-1.pdf"", ""sha256"": ""20bc2234d68d3c913eb61f9a3bb09d4f90ee22beae707b94ff04d9c20f943899"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1056-Algoritmos-e-Estrutura-de-Dados-2.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,10,CI1056,curriculos/2023/fichas/dinf/CI1056/ficha-2.pdf,Ficha 2,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1056-Algoritmos-e-Estrutura-de-Dados-2.pdf,,,ficha-2,curriculos/2023/fichas/dinf/CI1056/ficha-2.pdf,2ab19eb5b0ad0a97f2969fee48d20d1e3b7ca4d96c4ec84d54e0984349f6fb74,,,downloaded,,,,single-origin,"{""bytes"": ""106487"", ""code"": ""CI1056"", ""index_label"": ""Ficha 2"", ""kind_in_index"": ""ficha-2"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1056/ficha-2.pdf"", ""sha256"": ""2ab19eb5b0ad0a97f2969fee48d20d1e3b7ca4d96c4ec84d54e0984349f6fb74"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1056-Algoritmos-e-Estrutura-de-Dados-2.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,11,CI1002,curriculos/2023/fichas/dinf/CI1002/ficha-1.pdf,Ficha 1,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1002-Programa%C3%A7%C3%A3o-2.pdf,,,ficha-1,curriculos/2023/fichas/dinf/CI1002/ficha-1.pdf,166c5dcb4b46c9a999308d4907559c3bd4697f79315800de887b660abe80412a,,,downloaded,,,,single-origin,"{""bytes"": ""107160"", ""code"": ""CI1002"", ""index_label"": ""Ficha 1"", ""kind_in_index"": ""ficha-1"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1002/ficha-1.pdf"", ""sha256"": ""166c5dcb4b46c9a999308d4907559c3bd4697f79315800de887b660abe80412a"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1002-Programa%C3%A7%C3%A3o-2.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,12,CI1002,curriculos/2023/fichas/dinf/CI1002/ficha-2.pdf,Ficha 2,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1002-Programa%C3%A7%C3%A3o-2.pdf,,,ficha-2,curriculos/2023/fichas/dinf/CI1002/ficha-2.pdf,38fa483c190948cb22650b4be7b2fad869c1d4873246ef20ec64b63b167762b6,,,downloaded,,,,single-origin,"{""bytes"": ""106613"", ""code"": ""CI1002"", ""index_label"": ""Ficha 2"", ""kind_in_index"": ""ficha-2"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1002/ficha-2.pdf"", ""sha256"": ""38fa483c190948cb22650b4be7b2fad869c1d4873246ef20ec64b63b167762b6"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1002-Programa%C3%A7%C3%A3o-2.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,13,CI1057,curriculos/2023/fichas/dinf/CI1057/ficha-1.pdf,Ficha 1,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1057-Algoritmos-e-estruturas-de-dados-3.pdf,,,ficha-1,curriculos/2023/fichas/dinf/CI1057/ficha-1.pdf,c320e876f8476b9e3886e333b0504fdfea46f2bff3c5c00044d7232a75736dd5,,,downloaded,,,,single-origin,"{""bytes"": ""107079"", ""code"": ""CI1057"", ""index_label"": ""Ficha 1"", ""kind_in_index"": ""ficha-1"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1057/ficha-1.pdf"", ""sha256"": ""c320e876f8476b9e3886e333b0504fdfea46f2bff3c5c00044d7232a75736dd5"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1057-Algoritmos-e-estruturas-de-dados-3.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,14,CI1057,curriculos/2023/fichas/dinf/CI1057/ficha-2.pdf,Ficha 2,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1057-Algoritmos-e-estruturas-de-dados-3.pdf,,,ficha-2,curriculos/2023/fichas/dinf/CI1057/ficha-2.pdf,b88ea7b59c1f1f2fa07ab99bf88d135a0d8f4cdb7493091dea2c7e40b3ea478b,,,downloaded,,,,single-origin,"{""bytes"": ""105161"", ""code"": ""CI1057"", ""index_label"": ""Ficha 2"", ""kind_in_index"": ""ficha-2"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1057/ficha-2.pdf"", ""sha256"": ""b88ea7b59c1f1f2fa07ab99bf88d135a0d8f4cdb7493091dea2c7e40b3ea478b"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1057-Algoritmos-e-estruturas-de-dados-3.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,15,CI1212,curriculos/2023/fichas/dinf/CI1212/ficha-1.pdf,Ficha 1,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1212-Arquitetura-de-Computadores.pdf,,,ficha-1,curriculos/2023/fichas/dinf/CI1212/ficha-1.pdf,cca92429315225a76dfb47799ffe906036bbe191118491dfa8105b1d97fc59d1,,,downloaded,,,,single-origin,"{""bytes"": ""105004"", ""code"": ""CI1212"", ""index_label"": ""Ficha 1"", ""kind_in_index"": ""ficha-1"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1212/ficha-1.pdf"", ""sha256"": ""cca92429315225a76dfb47799ffe906036bbe191118491dfa8105b1d97fc59d1"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1212-Arquitetura-de-Computadores.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,16,CI1212,curriculos/2023/fichas/dinf/CI1212/ficha-2.pdf,Ficha 2,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1212-Arquitetura-de-Computadores.pdf,,,ficha-2,curriculos/2023/fichas/dinf/CI1212/ficha-2.pdf,1dafc6d8ddd012ef17e9e6e6dba63e8a881740d7d8946f8809b4e8f1d5eb4098,,,downloaded,,,,single-origin,"{""bytes"": ""105222"", ""code"": ""CI1212"", ""index_label"": ""Ficha 2"", ""kind_in_index"": ""ficha-2"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1212/ficha-2.pdf"", ""sha256"": ""1dafc6d8ddd012ef17e9e6e6dba63e8a881740d7d8946f8809b4e8f1d5eb4098"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1212-Arquitetura-de-Computadores.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,17,CI1062,curriculos/2023/fichas/dinf/CI1062/ficha-1.pdf,Ficha 1,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1062-Paradigmas-de-Programa%C3%A7%C3%A3o.pdf,,,ficha-1,curriculos/2023/fichas/dinf/CI1062/ficha-1.pdf,b2cd36af20053f8350e540438b4c4b2a3858a0aa3d0433b12fe0743a463201da,,,downloaded,,,,single-origin,"{""bytes"": ""105286"", ""code"": ""CI1062"", ""index_label"": ""Ficha 1"", ""kind_in_index"": ""ficha-1"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1062/ficha-1.pdf"", ""sha256"": ""b2cd36af20053f8350e540438b4c4b2a3858a0aa3d0433b12fe0743a463201da"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1062-Paradigmas-de-Programa%C3%A7%C3%A3o.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,18,CI1062,curriculos/2023/fichas/dinf/CI1062/ficha-2.pdf,Ficha 2,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1062-Paradigmas-de-Programa%C3%A7%C3%A3o.pdf,,,ficha-2,curriculos/2023/fichas/dinf/CI1062/ficha-2.pdf,fe80ce8b01026d0ebbc01dbeeb16a0f60b08adcb71f09d2e9e04027718c88a1b,,,downloaded,,,,single-origin,"{""bytes"": ""105774"", ""code"": ""CI1062"", ""index_label"": ""Ficha 2"", ""kind_in_index"": ""ficha-2"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1062/ficha-2.pdf"", ""sha256"": ""fe80ce8b01026d0ebbc01dbeeb16a0f60b08adcb71f09d2e9e04027718c88a1b"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1062-Paradigmas-de-Programa%C3%A7%C3%A3o.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,19,CI1350,curriculos/2023/fichas/dinf/CI1350/ficha-1.pdf,Interação Humano-Computador,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1350-Intera%C3%A7%C3%A3o-Humano-Computador.pdf,,,ficha-1,curriculos/2023/fichas/dinf/CI1350/ficha-1.pdf,dcb36c82f988408238c203f4545d1832354f3622a1ffacfddc4092a86ad188ae,,,downloaded,,,,single-origin,"{""bytes"": ""113344"", ""code"": ""CI1350"", ""index_label"": ""Interação Humano-Computador"", ""kind_in_index"": ""ficha-1"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1350/ficha-1.pdf"", ""sha256"": ""dcb36c82f988408238c203f4545d1832354f3622a1ffacfddc4092a86ad188ae"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1350-Intera%C3%A7%C3%A3o-Humano-Computador.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,20,CI1162,curriculos/2023/fichas/dinf/CI1162/ficha-1.pdf,Engenharia de Requisitos,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1162-Engenharia-de-Requisitos.pdf,,,ficha-1,curriculos/2023/fichas/dinf/CI1162/ficha-1.pdf,b2ede35e45a0fe2a2a9cac34947685b01a46d52eada56af16f2051517cccac07,,,downloaded,,,,single-origin,"{""bytes"": ""113374"", ""code"": ""CI1162"", ""index_label"": ""Engenharia de Requisitos"", ""kind_in_index"": ""ficha-1"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1162/ficha-1.pdf"", ""sha256"": ""b2ede35e45a0fe2a2a9cac34947685b01a46d52eada56af16f2051517cccac07"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1162-Engenharia-de-Requisitos.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,21,CI1215,curriculos/2023/fichas/dinf/CI1215/ficha-1.pdf,Sistemas Operacionais,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1215-Sistemas-Operacionais.pdf,,,ficha-1,curriculos/2023/fichas/dinf/CI1215/ficha-1.pdf,1de3538f19829396f8c7a99cd8af298d33afbc0b7ce2148dfafda13298f91e93,,,downloaded,,,,single-origin,"{""bytes"": ""78127"", ""code"": ""CI1215"", ""index_label"": ""Sistemas Operacionais"", ""kind_in_index"": ""ficha-1"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1215/ficha-1.pdf"", ""sha256"": ""1de3538f19829396f8c7a99cd8af298d33afbc0b7ce2148dfafda13298f91e93"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1215-Sistemas-Operacionais.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,22,CI1163,curriculos/2023/fichas/dinf/CI1163/ficha-1.pdf,Ficha 1,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1163-Design-de-Software.pdf,,,ficha-1,curriculos/2023/fichas/dinf/CI1163/ficha-1.pdf,526de17265f23645e0c5f7acb2bb797181746d1a7fb322261cc722e8aef3d482,,,downloaded,,,,single-origin,"{""bytes"": ""106807"", ""code"": ""CI1163"", ""index_label"": ""Ficha 1"", ""kind_in_index"": ""ficha-1"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1163/ficha-1.pdf"", ""sha256"": ""526de17265f23645e0c5f7acb2bb797181746d1a7fb322261cc722e8aef3d482"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1163-Design-de-Software.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,23,CI1163,curriculos/2023/fichas/dinf/CI1163/ficha-2.pdf,Ficha 2,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1163-Design-de-Software.pdf,,,ficha-2,curriculos/2023/fichas/dinf/CI1163/ficha-2.pdf,a6ab7995bada41bcdd9682b5fe6911efde431ec27947cbcdd130118a8fe17086,,,downloaded,,,,single-origin,"{""bytes"": ""105264"", ""code"": ""CI1163"", ""index_label"": ""Ficha 2"", ""kind_in_index"": ""ficha-2"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1163/ficha-2.pdf"", ""sha256"": ""a6ab7995bada41bcdd9682b5fe6911efde431ec27947cbcdd130118a8fe17086"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1163-Design-de-Software.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,24,CI1171,curriculos/2023/fichas/dinf/CI1171/ficha-1.pdf,Ficha 1,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1171-Aprendizado-de-M%C3%A1quina.pdf,,,ficha-1,curriculos/2023/fichas/dinf/CI1171/ficha-1.pdf,11aebfd7d749eeeeb29f9cecd5fb220b759fd874c32f74eeb08ed46f0706bd45,,,downloaded,,,,single-origin,"{""bytes"": ""105799"", ""code"": ""CI1171"", ""index_label"": ""Ficha 1"", ""kind_in_index"": ""ficha-1"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1171/ficha-1.pdf"", ""sha256"": ""11aebfd7d749eeeeb29f9cecd5fb220b759fd874c32f74eeb08ed46f0706bd45"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1171-Aprendizado-de-M%C3%A1quina.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,25,CI1171,curriculos/2023/fichas/dinf/CI1171/ficha-2.pdf,Ficha 2,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1171-Aprendizado-de-M%C3%A1quina.pdf,,,ficha-2,curriculos/2023/fichas/dinf/CI1171/ficha-2.pdf,1a498d6c626f7b6c5c79042f154c2165d86fae26749bbc64c92dbbaf739018b6,,,downloaded,,,,single-origin,"{""bytes"": ""104192"", ""code"": ""CI1171"", ""index_label"": ""Ficha 2"", ""kind_in_index"": ""ficha-2"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1171/ficha-2.pdf"", ""sha256"": ""1a498d6c626f7b6c5c79042f154c2165d86fae26749bbc64c92dbbaf739018b6"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/2CI1171-Aprendizado-de-M%C3%A1quina.pdf"", ""status"": ""downloaded""}"
curriculos/2023/fichas/manifesto-dinf.csv,26,CI1209,curriculos/2023/fichas/dinf/CI1209/ficha-1.pdf,Ficha 1,,https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1209-Intelig%C3%AAncia-Artificial.pdf,,,ficha-1,curriculos/2023/fichas/dinf/CI1209/ficha-1.pdf,3934fbf683f4fca4a63bc2522174122844f72cc8e4533eb350d6313810bf531f,,,downloaded,,,,single-origin,"{""bytes"": ""107249"", ""code"": ""CI1209"", ""index_label"": ""Ficha 1"", ""kind_in_index"": ""ficha-1"", ""local_path"": ""curriculos/2023/fichas/dinf/CI1209/ficha-1.pdf"", ""sha256"": ""3934fbf683f4fca4a63bc2522174122844f72cc8e4533eb350d6313810bf531f"", ""source_url"": ""https://web.inf.ufpr.br/dinf/wp-content/uploads/sites/2/2020/05/CI1209-Intelig%C3%AAncia-Artificial.pdf"", ""status"": ""downloaded""}"
